,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
118,80.0,322.21599848874695,10,0.5412180277575661,85.95557884498105,1.5,0.40840918605996673,155.88678782244796,1.5,0.686472371901326,286.16925850839897,10,0.20260503869975352,299.0973204411572,1.5,0.028716649952231183,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118,base case without policy,dikesnet
119,14.0,170.29609609734882,1.0,0.7223686807586694,62.83420318606089,1.0,0.21915872128566852,295.427540648134,10,0.07174156804765992,189.1206459306473,10,0.3578307411011351,302.74226639838207,10,0.16629170984500824,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119,base case without policy,dikesnet
120,59.0,212.76013191822108,1.5,0.42746988938161296,55.7279143056972,10,0.5469224521427857,249.77637334078852,1.5,0.19103353572283455,180.78459957611435,10,0.013537532433337154,298.6170511880912,1.0,0.2027246847006463,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120,base case without policy,dikesnet
121,93.0,171.2944463760693,1.5,0.32548478666751557,214.6041696694604,1.0,0.5126400684257354,48.65782377369803,1.0,0.5162013774006963,304.1370881168868,1.5,0.2469030612100059,268.64355599199723,1.0,0.5851669338226486,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121,base case without policy,dikesnet
122,12.0,101.79495612459877,10,0.6532469286305347,52.84969081418283,1.0,0.06700722044388936,133.28670067144344,10,0.48327752031086857,347.11886785761754,1.0,0.7243206897303403,131.44217447692319,1.5,0.7179613697510794,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122,base case without policy,dikesnet
123,122.0,188.1529132819008,1.5,0.5920241317241387,34.00156716794387,1.0,0.154860329508744,260.71638743014285,1.5,0.7870535172318012,147.99551145665873,1.0,0.08290633761052969,248.59718169044723,10,0.6933703664115675,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123,base case without policy,dikesnet
124,122.0,310.33995245010556,1.0,0.6217835235940851,176.4356741700636,1.0,0.9137977324728365,246.2856707200501,1.5,0.9574650232497592,92.78964933176428,10,0.15617932771769324,131.0061926869578,10,0.8412986286558737,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124,base case without policy,dikesnet
125,126.0,41.92904499825883,1.5,0.6800116510803544,212.35124237191638,1.5,0.884121622487621,39.53363227674712,1.5,0.23343716912169382,176.76420102295378,1.0,0.09094659650675956,303.83401771839834,1.5,0.21713220791504145,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125,base case without policy,dikesnet
126,103.0,41.4886098558716,1.0,0.7086541932117338,263.6946378289009,10,0.7453737669059942,157.66528562384428,1.5,0.8828088909757789,338.69956721509107,1.0,0.3765073494973417,274.6247530722584,10,0.9213057944549666,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126,base case without policy,dikesnet
127,9.0,99.94743073929227,1.5,0.10584577398594952,236.13330082423795,1.0,0.12250456721929964,195.22278494008813,10,0.44604307689747164,217.59604206477772,1.0,0.6451433352104539,99.98034568750208,1.0,0.06041074243588447,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127,base case without policy,dikesnet
128,11.0,235.20345655945397,10,0.4907395589792485,102.07738238885487,1.5,0.2562099687603673,275.99734671548333,1.5,0.9191727298596764,145.28157688309096,1.5,0.4057117856882624,41.4753900294668,1.5,0.15142022865756657,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128,base case without policy,dikesnet
129,94.0,143.58084666274493,10,0.15101477370354285,227.31470177671963,10,0.8357344717654889,263.963301713698,10,0.1710996933629225,260.9187094999942,1.5,0.5297563707881169,284.56700927799477,10,0.6802316366789241,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129,base case without policy,dikesnet
130,28.0,75.52876707064243,1.5,0.8904115466499973,315.7905767426866,10,0.4120063362741942,169.56599495564237,1.5,0.8973666654033418,342.84289371912456,1.5,0.7904353486613084,267.25085392168154,1.5,0.9343398456054812,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130,base case without policy,dikesnet
131,24.0,141.15566946270246,10,0.6739814194987357,106.05138100167156,1.5,0.23405845242630144,254.58384432429622,1.5,0.8426655000663573,143.32495900595148,10,0.7067633375352009,126.99183818992518,1.5,0.3734200201672457,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131,base case without policy,dikesnet
132,64.0,329.28573860423126,1.5,0.41762356865040706,116.29914779807257,10,0.5619347773100762,301.37175280781656,10,0.13885217063834288,106.72122071717747,10,0.9466540009304804,269.7244275638299,1.0,0.012189416603300921,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132,base case without policy,dikesnet
133,96.0,189.26200091053178,1.5,0.21132635881520478,106.1938250595985,10,0.17497731206469755,303.4014434659214,1.0,0.925867532588707,186.70569000309297,10,0.5615625148363637,291.20422542622794,1.5,0.8448002634206704,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133,base case without policy,dikesnet
134,104.0,308.5114190724328,1.0,0.1840378327202821,142.4807835506953,1.5,0.6927704093669026,252.87131684327392,10,0.5125764781620995,184.1755475632906,10,0.8060184589864512,129.61535588433873,10,0.5442125749662419,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134,base case without policy,dikesnet
135,37.0,346.4826104958599,1.0,0.8850723326624549,181.71246593707602,1.0,0.5076867059769145,165.7179164744423,1.0,0.37789070868008384,173.65668877845303,1.0,0.9480593241861138,328.733373147402,10,0.6599192039179342,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135,base case without policy,dikesnet
136,105.0,49.09538723153408,1.5,0.5641342295542879,85.31686395190525,1.5,0.1446736633692333,199.6452073386264,10,0.15408349313878877,214.96249886960297,10,0.7332247603506661,257.2541782198324,10,0.5827558369694091,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,base case without policy,dikesnet
137,64.0,71.17373781810471,1.0,0.8862546752585452,280.55419701569633,10,0.7423649575974569,153.39153864790396,1.5,0.13395933623196205,280.0243222191301,10,0.07679349658789701,346.0644642937688,10,0.6838047638784633,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137,base case without policy,dikesnet
138,39.0,259.39456269373665,1.0,0.24879881967741627,104.82445589358355,1.0,0.31817139453582544,83.90681131250614,1.0,0.9405950252152122,187.7500878261947,1.0,0.5807011018470376,247.88082437658517,1.5,0.6872076377056604,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138,base case without policy,dikesnet
139,96.0,324.87498718360166,1.0,0.7289023858761273,326.57007985286145,1.0,0.8421572490410797,162.45038033991742,1.0,0.49764476094657983,55.67611362797988,1.0,0.3827114921300324,167.64085100141648,1.5,0.6210684575396583,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139,base case without policy,dikesnet
140,69.0,285.70486053736374,1.5,0.4163024542814928,230.24227444880137,1.5,0.12664376210967085,267.97124487778035,1.0,0.6055257262071521,65.73665909594756,1.0,0.7421038696064424,216.95333059340388,1.0,0.5963669255849062,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140,base case without policy,dikesnet
141,7.0,59.303569004707555,1.0,0.6156146338604958,321.25195931284617,1.5,0.25261762399482296,208.02689537970437,1.0,0.602100414490442,110.50726113234364,1.5,0.3416960129730248,51.33455828455031,1.0,0.6513435591857206,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141,base case without policy,dikesnet
142,23.0,260.2830740260764,1.5,0.8993719184703377,228.27959903070837,1.5,0.6436222590381211,199.16915645197844,10,0.05543024853857992,262.45608693150564,1.5,0.03155686339312237,316.03246027133605,10,0.031338332742845754,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142,base case without policy,dikesnet
143,128.0,237.39296133390422,10,0.8560485247197688,49.96590210732906,1.5,0.8312758857712794,68.44236595821872,10,0.22781684588491377,344.71053418287175,1.5,0.8582641307827381,198.077163973953,1.0,0.06861007889837153,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143,base case without policy,dikesnet
144,80.0,84.6627021991828,1.0,0.04886590261764083,274.427962384208,10,0.1554116742696333,129.57719175031045,1.5,0.2582848869348423,187.21102600220618,1.5,0.709154231112388,134.95515225458686,10,0.6928733568203954,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144,base case without policy,dikesnet
145,101.0,208.3603649775499,10,0.6194765981973804,287.9147477682303,1.0,0.23812660237648542,310.8833334128721,1.0,0.4672858764146492,177.81102383961425,10,0.9077821375222077,257.9972180112689,1.5,0.2992770989450675,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145,base case without policy,dikesnet
146,127.0,234.64312899155988,1.5,0.17841453596394338,293.42521820509893,10,0.1100791791629158,39.273696590526484,1.0,0.7216203268155166,133.37578346284414,1.5,0.27838170069408885,238.2196635889341,1.5,0.7432226694590096,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146,base case without policy,dikesnet
147,3.0,210.41630048523007,1.5,0.4011015749993205,156.9947111870626,1.5,0.40417876652253215,306.9978310642581,10,0.3369258857688113,206.0211307700991,10,0.6142622662691282,216.819741094063,1.0,0.5184466612338664,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147,base case without policy,dikesnet
148,0.0,274.1356056383244,1.0,0.4000573172570376,157.8801060459613,1.5,0.023625766150451696,165.67170872719197,1.5,0.776011801689907,201.6837365135077,1.5,0.21551841913314443,253.320926723413,10,0.02374521312971441,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148,base case without policy,dikesnet
149,89.0,317.0117729019724,10,0.31237297134228076,54.17505846615642,1.0,0.012350619612373541,208.48324915377913,10,0.35513987821047127,46.87592998755804,1.5,0.14776174101202183,237.22683021157167,1.5,0.261182950089393,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,base case without policy,dikesnet
150,55.0,158.3897200778383,10,0.33520726494954484,119.82950893066146,1.0,0.04250989169372262,83.01350542372488,10,0.2957807353489521,57.33554018924366,1.0,0.6100681874137872,177.5699472427601,1.5,0.5920324443820676,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150,base case without policy,dikesnet
151,55.0,108.86966899816144,1.5,0.24447818592752701,118.71980901371792,10,0.6199677071794529,86.24722765612103,1.0,0.734795400247893,168.2064893650064,1.0,0.5948785588730643,181.84697207294948,10,0.5312344397649559,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151,base case without policy,dikesnet
152,67.0,149.85250415910133,10,0.3279208531648842,40.80958181118586,1.0,0.35764382992920707,293.72067576419647,1.5,0.7121499043530104,300.31780808705895,1.0,0.5489820986904361,58.62256262951144,1.0,0.3897719843708141,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152,base case without policy,dikesnet
153,84.0,99.61934027731306,1.5,0.46082201526398126,215.01945953221306,10,0.8814150496334444,68.88943063257167,1.0,0.31791747289445105,204.5363769541961,1.0,0.39884982846333744,337.2556434257491,10,0.35604696427303195,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153,base case without policy,dikesnet
154,110.0,134.50245170763534,10,0.6059066993455009,123.49166562580955,10,0.19638309805017876,42.860653154537374,1.5,0.5670649800819213,263.5006873213051,10,0.38972867995461163,257.0126012285999,1.0,0.4438523119655585,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154,base case without policy,dikesnet
155,102.0,251.36569689806157,1.0,0.2090804048731257,154.7438401497938,10,0.5975054802166875,80.2126884565042,1.0,0.6474417253932891,140.29398417194648,1.5,0.4566786551977516,37.59311154890303,1.5,0.6840793070094686,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155,base case without policy,dikesnet
156,20.0,166.97012550282506,10,0.49893807401630147,268.72866698777733,10,0.757567211142886,308.5321133803981,10,0.5709695302953163,298.3673605616568,10,0.27926719476458484,162.02630469584489,10,0.3626610950948019,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156,base case without policy,dikesnet
157,38.0,288.6733975557079,1.5,0.43816344827464637,105.73516472198202,10,0.39588814637360387,147.5679779583487,10,0.2604306650413487,236.57174263006723,1.5,0.07051544377567719,114.98294118814317,1.0,0.5224514869635932,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157,base case without policy,dikesnet
158,83.0,276.91035663141133,1.5,0.8718085972390444,43.270254960323165,1.0,0.7467778197853516,215.88137871544362,1.0,0.7968186440841207,301.72761236652593,1.0,0.2608276980293326,294.11882995567396,1.5,0.8167852732483176,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158,base case without policy,dikesnet
159,38.0,176.23119484897043,1.0,0.5838966522852828,139.42785775655295,1.5,0.5345587608120772,292.43539762329715,10,0.8999252843397296,156.2666750246927,1.5,0.787821236684998,343.89446141793684,1.0,0.87859278363677,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159,base case without policy,dikesnet
160,78.0,83.23748885750638,1.5,0.6835846111692658,291.3653003490018,1.0,0.6300322677142705,197.8614015696686,1.0,0.5768651504630636,86.242332363013,1.0,0.30645411542811796,32.240742696889775,1.0,0.053806298736463226,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160,base case without policy,dikesnet
161,71.0,290.0072704518418,1.5,0.05841066130334599,291.0999136152861,1.0,0.3858071141852425,339.2695604614449,1.0,0.7009318389280146,154.29901351314524,1.5,0.5597809460966356,347.58738871750074,10,0.4916180434061266,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161,base case without policy,dikesnet
162,38.0,214.7684902521671,1.0,0.007456569980955688,166.44897239595872,1.0,0.6599857549608222,143.4815881634719,1.0,0.21283572558293745,334.2053291021591,1.0,0.36847375037802016,215.70227253346127,10,0.895988858375054,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162,base case without policy,dikesnet
163,11.0,238.42115814562433,10,0.9923518020610292,160.71529025973362,1.0,0.8770391160494799,309.8076478161667,1.5,0.39965375694235583,220.28219758090086,1.0,0.6419246943572872,105.11675981901847,1.5,0.9226292928451676,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163,base case without policy,dikesnet
164,29.0,72.02275317860622,10,0.18782848136225008,229.10556695456975,1.5,0.032506224963538485,291.82485984212514,1.0,0.0675853897839169,56.386431896286226,10,0.47371413594220674,211.7254668763972,1.0,0.7959933959342689,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164,base case without policy,dikesnet
165,44.0,248.68258680115088,10,0.8472696790382829,339.30631197312573,1.5,0.09940791971081102,181.4268427059233,1.0,0.7068466190460504,203.54730378815435,10,0.7198726168455143,286.4181439431983,1.5,0.771597866794878,1.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165,base case without policy,dikesnet
166,82.0,343.8462348213922,1.5,0.8604501672178313,276.65949975471096,10,0.2253523188984984,58.359869360784444,1.0,0.44045453198756634,150.14568474784235,1.5,0.8812374097827566,266.57228700618487,1.0,0.4367882569888855,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,base case without policy,dikesnet
167,35.0,79.18303760115512,10,0.021012150601434253,186.391963230165,1.5,0.3934075571400395,229.59496632810814,1.0,0.6101276978250616,68.41854519460385,1.5,0.09610997588058988,133.36626469022406,1.5,0.28190240383068943,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167,base case without policy,dikesnet
168,53.0,251.07575493850936,1.5,0.4753595122946376,268.24534772567995,1.0,0.42405214312186773,224.24324915460505,1.0,0.9903575612347914,253.78916487553968,1.0,0.15290766600577718,252.1094929936163,1.0,0.5662619580933158,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168,base case without policy,dikesnet
169,30.0,56.96222105164643,1.5,0.7574733272352356,213.88338391106453,1.0,0.9839224838222127,270.9522375667237,1.5,0.11422686650438368,110.89906314627804,10,0.4581650300684961,288.31229406085953,1.0,0.5234884949903982,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169,base case without policy,dikesnet
